Unnamed: 0,key,sentences,,,,,,,,human query+ features,only feature,only human query,without fintuning,,,,,chart,hardness,table_name,vegalite_spec
51,219,"What’s the distribution of other_details and the average monthly rental, grouped by other_details?",,,,,,,,1,1,1,1,,,,,Bar,Medium,Student_Addresses,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 219"", ""data"": {""values"": [{""other_details"": ""apartment"", ""AVG_monthly_rental_"": 1050.0017142857143}, {""other_details"": ""house"", ""AVG_monthly_rental_"": 882.6160769230771}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""other_details"", ""type"": ""nominal""}, ""y"": {""field"": ""AVG_monthly_rental_"", ""type"": ""quantitative""}}}"
52,224,"How does the total monthly rental vary by weekday, broken down by the other_details attribute?",,,,,,,,1,1,1,1,,,,,Stacked Bar,Extra Hard,behavior_monitoring,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 224"", ""data"": {""values"": [{""classify"": ""apartment"", ""date_address_from"": ""Mon"", ""SUM_monthly_rental_"": 1032.8717}, {""classify"": ""apartment"", ""date_address_from"": ""Tue"", ""SUM_monthly_rental_"": 1297.3186}, {""classify"": ""apartment"", ""date_address_from"": ""Wed"", ""SUM_monthly_rental_"": 1036.8462}, {""classify"": ""apartment"", ""date_address_from"": ""Thur"", ""SUM_monthly_rental_"": 644.9306}, {""classify"": ""apartment"", ""date_address_from"": ""Fri"", ""SUM_monthly_rental_"": 1297.807}, {""classify"": ""apartment"", ""date_address_from"": ""Sat"", ""SUM_monthly_rental_"": 1032.9782}, {""classify"": ""apartment"", ""date_address_from"": ""Sun"", ""SUM_monthly_rental_"": 1007.2597}, {""classify"": ""house"", ""date_address_from"": ""Mon"", ""SUM_monthly_rental_"": 2559.8116}, {""classify"": ""house"", ""date_address_from"": ""Tue"", ""SUM_monthly_rental_"": 865.2615}, {""classify"": ""house"", ""date_address_from"": ""Wed"", ""SUM_monthly_rental_"": 0}, {""classify"": ""house"", ""date_address_from"": ""Thur"", ""SUM_monthly_rental_"": 756.6745}, {""classify"": ""house"", ""date_address_from"": ""Fri"", ""SUM_monthly_rental_"": 2864.7297}, {""classify"": ""house"", ""date_address_from"": ""Sat"", ""SUM_monthly_rental_"": 1867.9597}, {""classify"": ""house"", ""date_address_from"": ""Sun"", ""SUM_monthly_rental_"": 2559.572}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date_address_from"", ""type"": ""nominal""}, ""y"": {""field"": ""SUM_monthly_rental_"", ""type"": ""quantitative""}, ""color"": {""field"": ""classify"", ""type"": ""nominal""}}}"
53,225,"Could you show a chart of the average monthly rental for each weekday, grouped by other_details?",,,,,,,,1,1,1,1,,,,,Stacked Bar,Extra Hard,behavior_monitoring,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 225"", ""data"": {""values"": [{""classify"": ""apartment"", ""date_address_from"": ""Mon"", ""AVG_monthly_rental_"": 1032.8717}, {""classify"": ""apartment"", ""date_address_from"": ""Tue"", ""AVG_monthly_rental_"": 1297.3186}, {""classify"": ""apartment"", ""date_address_from"": ""Wed"", ""AVG_monthly_rental_"": 1036.8462}, {""classify"": ""apartment"", ""date_address_from"": ""Thur"", ""AVG_monthly_rental_"": 644.9306}, {""classify"": ""apartment"", ""date_address_from"": ""Fri"", ""AVG_monthly_rental_"": 1297.807}, {""classify"": ""apartment"", ""date_address_from"": ""Sat"", ""AVG_monthly_rental_"": 1032.9782}, {""classify"": ""apartment"", ""date_address_from"": ""Sun"", ""AVG_monthly_rental_"": 1007.2597}, {""classify"": ""house"", ""date_address_from"": ""Mon"", ""AVG_monthly_rental_"": 853.27055}, {""classify"": ""house"", ""date_address_from"": ""Tue"", ""AVG_monthly_rental_"": 865.2615}, {""classify"": ""house"", ""date_address_from"": ""Wed"", ""AVG_monthly_rental_"": 0}, {""classify"": ""house"", ""date_address_from"": ""Thur"", ""AVG_monthly_rental_"": 756.6745}, {""classify"": ""house"", ""date_address_from"": ""Fri"", ""AVG_monthly_rental_"": 954.9099}, {""classify"": ""house"", ""date_address_from"": ""Sat"", ""AVG_monthly_rental_"": 933.97985}, {""classify"": ""house"", ""date_address_from"": ""Sun"", ""AVG_monthly_rental_"": 853.19065}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date_address_from"", ""type"": ""nominal""}, ""y"": {""field"": ""AVG_monthly_rental_"", ""type"": ""quantitative""}, ""color"": {""field"": ""classify"", ""type"": ""nominal""}}}"
54,231,"What’s the average monthly rental for each date_address_to, grouped by month?",,,,,,,,1,1,1,1,,,,,Bar,Medium,Student_Addresses,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 231"", ""data"": {""values"": [{""date_address_to"": ""Feb"", ""AVG_monthly_rental_"": 1022.4249}, {""date_address_to"": ""Mar"", ""AVG_monthly_rental_"": 932.1761767}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date_address_to"", ""type"": ""nominal""}, ""y"": {""field"": ""AVG_monthly_rental_"", ""type"": ""quantitative""}}}"
55,233,What’s the yearly count of date_address_from?,,,,,,,,1,1,1,1,,,,,Bar,Medium,Student_Addresses,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 233"", ""data"": {""values"": [{""date_address_from"": ""2017"", ""COUNT_date_address_from_"": 14}, {""date_address_from"": ""2018"", ""COUNT_date_address_from_"": 6}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date_address_from"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_date_address_from_"", ""type"": ""quantitative""}}}"
56,238,How does the total monthly rental vary by weekday for each date_address_to bin?,,,,,,,,1,1,1,1,,,,,Bar,Medium,Student_Addresses,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 238"", ""data"": {""values"": [{""date_address_to"": ""Mon"", ""SUM_monthly_rental_"": 3010.084}, {""date_address_to"": ""Tue"", ""SUM_monthly_rental_"": 2835.213}, {""date_address_to"": ""Wed"", ""SUM_monthly_rental_"": 2909.3674}, {""date_address_to"": ""Thur"", ""SUM_monthly_rental_"": 2927.1419}, {""date_address_to"": ""Fri"", ""SUM_monthly_rental_"": 2007}, {""date_address_to"": ""Sat"", ""SUM_monthly_rental_"": 0}, {""date_address_to"": ""Sun"", ""SUM_monthly_rental_"": 5135.0193}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date_address_to"", ""type"": ""nominal""}, ""y"": {""field"": ""SUM_monthly_rental_"", ""type"": ""quantitative""}}}"
58,247,"What’s the average monthly rental for each date_address_from, grouped by year?",,,,,,,,1,1,1,1,,,,,Bar,Medium,Student_Addresses,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 247"", ""data"": {""values"": [{""date_address_from"": ""2017"", ""AVG_monthly_rental_"": 951.1143214}, {""date_address_from"": ""2018"", ""AVG_monthly_rental_"": 918.0700833}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date_address_from"", ""type"": ""nominal""}, ""y"": {""field"": ""AVG_monthly_rental_"", ""type"": ""quantitative""}}}"
61,264,What’s the distribution of date_address_from and the total monthly_rental for each weekday?,,,,,,,,1,1,1,1,,,,,Bar,Medium,Student_Addresses,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 264"", ""data"": {""values"": [{""date_address_from"": ""Mon"", ""SUM_monthly_rental_"": 3592.6833}, {""date_address_from"": ""Tue"", ""SUM_monthly_rental_"": 2162.5801}, {""date_address_from"": ""Wed"", ""SUM_monthly_rental_"": 1036.8462}, {""date_address_from"": ""Thur"", ""SUM_monthly_rental_"": 1401.6051}, {""date_address_from"": ""Fri"", ""SUM_monthly_rental_"": 4162.5367}, {""date_address_from"": ""Sat"", ""SUM_monthly_rental_"": 2900.9379}, {""date_address_from"": ""Sun"", ""SUM_monthly_rental_"": 3566.8317}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date_address_from"", ""type"": ""nominal""}, ""y"": {""field"": ""SUM_monthly_rental_"", ""type"": ""quantitative""}}}"
62,265,"Could you compare the average monthly rent across different weekdays, grouped by the date_address_from bins?",,,,,,,,1,1,1,1,,,,,Bar,Medium,Student_Addresses,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 265"", ""data"": {""values"": [{""date_address_from"": ""Mon"", ""AVG_monthly_rental_"": 898.170825}, {""date_address_from"": ""Tue"", ""AVG_monthly_rental_"": 1081.29005}, {""date_address_from"": ""Wed"", ""AVG_monthly_rental_"": 1036.8462}, {""date_address_from"": ""Thur"", ""AVG_monthly_rental_"": 700.80255}, {""date_address_from"": ""Fri"", ""AVG_monthly_rental_"": 1040.634175}, {""date_address_from"": ""Sat"", ""AVG_monthly_rental_"": 966.9793}, {""date_address_from"": ""Sun"", ""AVG_monthly_rental_"": 891.707925}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date_address_from"", ""type"": ""nominal""}, ""y"": {""field"": ""AVG_monthly_rental_"", ""type"": ""quantitative""}}}"
63,267,What’s the trend of monthly rent over the dates?,,,,,,,,1,1,1,1,,,,,Line,Easy,Student_Addresses,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 267"", ""data"": {""values"": [{""date_address_from"": ""2018-03-23"", ""monthly_rental"": 1297.807}, {""date_address_from"": ""2017-10-31"", ""monthly_rental"": 1297.3186}, {""date_address_from"": ""2017-07-21"", ""monthly_rental"": 1287.5604}, {""date_address_from"": ""2017-09-10"", ""monthly_rental"": 1132.742}, {""date_address_from"": ""2017-06-19"", ""monthly_rental"": 1113.0996}, {""date_address_from"": ""2018-01-13"", ""monthly_rental"": 1067.8383}, {""date_address_from"": ""2017-03-29"", ""monthly_rental"": 1036.8462}, {""date_address_from"": ""2017-09-23"", ""monthly_rental"": 1032.9782}, {""date_address_from"": ""2018-03-05"", ""monthly_rental"": 1032.8717}, {""date_address_from"": ""2017-11-12"", ""monthly_rental"": 1007.2597}, {""date_address_from"": ""2017-04-28"", ""monthly_rental"": 894.0958}, {""date_address_from"": ""2017-04-18"", ""monthly_rental"": 865.2615}, {""date_address_from"": ""2017-10-16"", ""monthly_rental"": 826.4319}, {""date_address_from"": ""2017-08-12"", ""monthly_rental"": 800.1214}, {""date_address_from"": ""2017-06-22"", ""monthly_rental"": 756.6745}, {""date_address_from"": ""2018-02-18"", ""monthly_rental"": 747.5312}, {""date_address_from"": ""2018-01-12"", ""monthly_rental"": 683.0735}, {""date_address_from"": ""2018-02-04"", ""monthly_rental"": 679.2988}, {""date_address_from"": ""2017-08-17"", ""monthly_rental"": 644.9306}, {""date_address_from"": ""2017-10-09"", ""monthly_rental"": 620.2801}]}, ""mark"": ""line"", ""encoding"": {""x"": {""field"": ""date_address_from"", ""type"": ""nominal""}, ""y"": {""field"": ""monthly_rental"", ""type"": ""quantitative""}}}"
66,286,"Which three days had the highest maximum wind speeds, and what were their dates and average humidity?",,,,,,,,1,1,1,1,,,,,Bar,Medium,weather,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 286"", ""data"": {""values"": [{""date"": ""7/30/2015"", ""mean_humidity"": 75}, {""date"": ""5/1/2014"", ""mean_humidity"": 43}, {""date"": ""5/12/2015"", ""mean_humidity"": 52}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date"", ""type"": ""nominal""}, ""y"": {""field"": ""mean_humidity"", ""type"": ""quantitative""}}}"
69,293,"Which three days had the highest maximum wind speeds, and what’s the total of their average temperatures when grouped by day of the week?",,,,,,,,1,1,1,1,,,,,Bar,Hard,weather,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 293"", ""data"": {""values"": [{""date"": ""Tue"", ""SUM_mean_temperature_f_"": 58}, {""date"": ""Thur"", ""SUM_mean_temperature_f_"": 143}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date"", ""type"": ""nominal""}, ""y"": {""field"": ""SUM_mean_temperature_f_"", ""type"": ""quantitative""}}}"
70,295,"Which three days had the highest maximum wind speeds, and what’s the total mean humidity for each day of the week?",,,,,,,,1,1,1,1,,,,,Bar,Hard,weather,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 295"", ""data"": {""values"": [{""date"": ""Tue"", ""SUM_mean_humidity_"": 52}, {""date"": ""Thur"", ""SUM_mean_humidity_"": 118}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date"", ""type"": ""nominal""}, ""y"": {""field"": ""SUM_mean_humidity_"", ""type"": ""quantitative""}}}"
71,296,"Which three days had the highest maximum wind speeds, and what’s the average mean humidity for each day‑of‑the‑week they fall on?",,,,,,,,1,1,1,1,,,,,Bar,Hard,weather,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 296"", ""data"": {""values"": [{""date"": ""Mon"", ""AVG_mean_humidity_"": 52}, {""date"": ""Thur"", ""AVG_mean_humidity_"": 59}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date"", ""type"": ""nominal""}, ""y"": {""field"": ""AVG_mean_humidity_"", ""type"": ""quantitative""}}}"
72,297,How many days each year reached a maximum temperature of 80 °F or higher?,,,,,,,,1,1,1,1,,,,,Bar,Medium,weather,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 297"", ""data"": {""values"": [{""date"": ""2013"", ""COUNT_date_"": 26}, {""date"": ""2014"", ""COUNT_date_"": 95}, {""date"": ""2015"", ""COUNT_date_"": 61}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_date_"", ""type"": ""quantitative""}}}"
73,306,What's the highest station latitude for each city?,,,,,,,,1,1,1,1,,,,,Pie,Easy,station,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 306"", ""data"": {""values"": [{""city"": ""Mountain View"", ""max_lat_"": 37.40694000000001}, {""city"": ""Palo Alto"", ""max_lat_"": 37.448598}, {""city"": ""Redwood City"", ""max_lat_"": 37.491269}, {""city"": ""San Francisco"", ""max_lat_"": 37.80477}, {""city"": ""San Jose"", ""max_lat_"": 37.352601}]}, ""mark"": ""arc"", ""encoding"": {""theta"": {""field"": ""max_lat_"", ""type"": ""quantitative""}, ""color"": {""field"": ""city"", ""type"": ""nominal""}}}"
76,316,How many days each year recorded a maximum temperature above 85 °F?,,,,,,,,1,1,1,1,,,,,Line,Medium,weather,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 316"", ""data"": {""values"": [{""date"": 2013, ""COUNT_date_"": 6}, {""date"": 2014, ""COUNT_date_"": 33}, {""date"": 2015, ""COUNT_date_"": 26}]}, ""mark"": ""line"", ""encoding"": {""x"": {""field"": ""date"", ""type"": ""quantitative""}, ""y"": {""field"": ""COUNT_date_"", ""type"": ""quantitative""}}}"
78,335,"How many days had a minimum dew point lower than any day in zip code 94107, broken down by weekday?",,,,,,,,1,1,1,1,,,,,Bar,Medium,weather,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 335"", ""data"": {""values"": [{""date"": ""Mon"", ""COUNT_date_"": 0}, {""date"": ""Tue"", ""COUNT_date_"": 0}, {""date"": ""Wed"", ""COUNT_date_"": 1}, {""date"": ""Thur"", ""COUNT_date_"": 0}, {""date"": ""Fri"", ""COUNT_date_"": 2}, {""date"": ""Sat"", ""COUNT_date_"": 0}, {""date"": ""Sun"", ""COUNT_date_"": 0}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_date_"", ""type"": ""quantitative""}}}"
79,338,What’s the total number of stations in the city?,,,,,,,,1,1,1,1,,,,,Pie,Easy,station,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 338"", ""data"": {""values"": [{""city"": ""Mountain View"", ""COUNT_"": 7}, {""city"": ""Palo Alto"", ""COUNT_"": 5}, {""city"": ""Redwood City"", ""COUNT_"": 7}, {""city"": ""San Francisco"", ""COUNT_"": 35}, {""city"": ""San Jose"", ""COUNT_"": 16}]}, ""mark"": ""arc"", ""encoding"": {""theta"": {""field"": ""COUNT_"", ""type"": ""quantitative""}, ""color"": {""field"": ""city"", ""type"": ""nominal""}}}"
80,340,How many days each year did the mean sea‑level pressure fall between 30.3 and 31?,,,,,,,,1,1,1,1,,,,,Bar,Medium,weather,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 340"", ""data"": {""values"": [{""date"": ""2013"", ""COUNT_date_"": 7}, {""date"": ""2014"", ""COUNT_date_"": 9}, {""date"": ""2015"", ""COUNT_date_"": 6}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_date_"", ""type"": ""quantitative""}}}"
81,342,How many days each year does the mean sea‑level pressure exceed 30.3 inches in zip code 94107?,,,,,,,,1,1,1,1,,,,,Line,Medium,weather,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 342"", ""data"": {""values"": [{""date"": 2013, ""COUNT_date_"": 3}, {""date"": 2014, ""COUNT_date_"": 6}, {""date"": 2015, ""COUNT_date_"": 4}]}, ""mark"": ""line"", ""encoding"": {""x"": {""field"": ""date"", ""type"": ""quantitative""}, ""y"": {""field"": ""COUNT_date_"", ""type"": ""quantitative""}}}"
83,367,Who are the book authors and how many books each has?,,,,,,,,1,1,1,1,,,,,Bar,Medium,book,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 367"", ""data"": {""values"": [{""Writer"": ""Christopher Hinz"", ""COUNT_Writer_"": 2}, {""Writer"": ""Christopher Moeller"", ""COUNT_Writer_"": 1}, {""Writer"": ""Dave Gibbons"", ""COUNT_Writer_"": 1}, {""Writer"": ""Elaine Lee"", ""COUNT_Writer_"": 1}, {""Writer"": ""Garth Ennis"", ""COUNT_Writer_"": 2}, {""Writer"": ""Howard Chaykin"", ""COUNT_Writer_"": 1}, {""Writer"": ""Michael Moorcock"", ""COUNT_Writer_"": 1}, {""Writer"": ""Timothy Truman"", ""COUNT_Writer_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Writer"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_Writer_"", ""type"": ""quantitative""}}}"
84,368,What’s the number of accelerators for each browser?,,,,,,,,1,1,1,1,,,,,Bar,Hard,accelerator_compatible_browser,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 368"", ""data"": {""values"": [{""name"": ""Firefox"", ""COUNT_name_"": 2}, {""name"": ""Internet Explorer"", ""COUNT_name_"": 3}, {""name"": ""Opera"", ""COUNT_name_"": 2}, {""name"": ""Safari"", ""COUNT_name_"": 2}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""name"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_name_"", ""type"": ""quantitative""}}}"
